query_name,query_md5,match_name,match_md5,containment,max_containment,jaccard,intersect_hashes
"CP001472.1 Acidobacterium capsulatum ATCC 51196, complete genome",324074c7287ed934af4fd0a6a459aa30,"SRR606249",1b1b1d8e954aa9b36214fcaddf05c178,1,1,0.009809020627654944,4168
"AE010299.1 Methanosarcina acetivorans str. C2A, complete genome",56bdd31d168788f6b31dcd0751089a62,"SRR606249",1b1b1d8e954aa9b36214fcaddf05c178,0.9998156002212797,0.9998156002212797,0.012760169068710052,5422
"NZ_CP015081.1 Deinococcus radiodurans R1 chromosome 1, complete sequence",782ec0d7017df4830e1fd7cbe7fbca37,"SRR606249",1b1b1d8e954aa9b36214fcaddf05c178,0.9843221641561636,0.9843221641561636,0.007534720424692799,3202
"NC_009972.1 Herpetosiphon aurantiacus DSM 785, complete genome",5165e0f27ae96c8a78da00c2d30a8e36,"SRR606249",1b1b1d8e954aa9b36214fcaddf05c178,0.9996972449288526,0.9996972449288526,0.01554185876300548,6604
"CP000679.1 Caldicellulosiruptor saccharolyticus DSM 8903, complete genome",8951157d23d89e5767ac5c7752d251d7,"SRR606249",1b1b1d8e954aa9b36214fcaddf05c178,0.9996351696461145,0.9996351696461145,0.006448333317643958,2740
"AE015928.1 Bacteroides thetaiotaomicron VPI-5482, complete genome",56ceec3045e833db30db8ad16969ff16,"SRR606249",1b1b1d8e954aa9b36214fcaddf05c178,0.9992017879948915,0.9992017879948915,0.014729831497693684,6259
"NC_000909.1 Methanocaldococcus jannaschii DSM 2661, complete genome",ca6869d4abc24811464383043b077800,"SRR606249",1b1b1d8e954aa9b36214fcaddf05c178,1,1,0.003953731922855159,1680
"CP001071.1 Akkermansia muciniphila ATCC BAA-835, complete genome",f3a90d4e5528864a5bcc8434b0d0c3b1,"SRR606249",1b1b1d8e954aa9b36214fcaddf05c178,1,1,0.006356565430733206,2701
"NC_005213.1 Nanoarchaeum equitans Kin4-M chromosome, complete genome",d9e98fc66928684bf96f0aaeb4adcb6e,"SRR606249",1b1b1d8e954aa9b36214fcaddf05c178,1,1,0.0010143205111610557,431
"CP001941.1 Aciduliprofundum boonei T469, complete genome",c11126d0591db94cd3d1c8568499375f,"SRR606249",1b1b1d8e954aa9b36214fcaddf05c178,0.9993234100135318,0.9993234100135318,0.0034759811350949365,1477
"AE009951.2 Fusobacterium nucleatum subsp. nucleatum ATCC 25586, complete genome",6bc96e59f0031a59f071c6cdd552c4d1,"SRR606249",1b1b1d8e954aa9b36214fcaddf05c178,0.12598791259879125,0.12598791259879125,0.000634965264354081,271
"NC_008751.1 Desulfovibrio vulgaris DP4, complete genome",4f6060905463539fc92cb5ee67552db5,"SRR606249",1b1b1d8e954aa9b36214fcaddf05c178,0.7919463087248322,0.7919463087248322,0.006653213017932195,2832
"AP009153.1 Gemmatimonas aurantiaca T-27 DNA, complete genome",f3b3f1fde1daf747380e5c34717b290f,"SRR606249",1b1b1d8e954aa9b36214fcaddf05c178,1,1,0.01089394349458127,4629
"AE017180.2 Geobacter sulfurreducens PCA, complete genome",d912c0d77ba5f8a7f45a01de0ce478e4,"SRR606249",1b1b1d8e954aa9b36214fcaddf05c178,0.9992059290629963,0.9992059290629963,0.008884067043523692,3775
"AL954747.1 Nitrosomonas europaea ATCC 19718, complete genome",d8ad9d2820efee039b6c50a767a603c8,"SRR606249",1b1b1d8e954aa9b36214fcaddf05c178,0.9948942377826404,0.9948942377826404,0.006419896029689666,2728
"NC_013968.1 Haloferax volcanii DS2 plasmid pHV1, complete sequence",f299f676fc8922337c2c5d4c7d12e93a,"SRR606249",1b1b1d8e954aa9b36214fcaddf05c178,0.9954430379746836,0.9954430379746836,0.009253223449343779,3932
"NC_003272.1 Nostoc sp. PCC 7120 DNA, complete genome",264cfdad44548ad96c4a24b6a514a877,"SRR606249",1b1b1d8e954aa9b36214fcaddf05c178,0.9990404386566141,0.9990404386566141,0.017151383077364787,7288
"CP001110.1 Pelodictyon phaeoclathratiforme BU-1, complete genome",9b9d2415557f08b37f99abd7b8acc396,"SRR606249",1b1b1d8e954aa9b36214fcaddf05c178,0.9993254637436763,0.9993254637436763,0.006973126516472629,2963
"CP000607.1 Chlorobium phaeovibrioides DSM 265, complete genome",33d6fc5ba0f518b036e13135976c5f43,"SRR606249",1b1b1d8e954aa9b36214fcaddf05c178,1,1,0.004885683018956733,2076
"AP009380.1 Porphyromonas gingivalis ATCC 33277 DNA, complete genome",1471d6db344d5046899f85b521902fe7,"SRR606249",1b1b1d8e954aa9b36214fcaddf05c178,0.9995267392333176,0.9995267392333176,0.004970394148490525,2112
"AE006470.1 Chlorobium tepidum TLS, complete genome",d49c2de1c1a924d92e841802e1c57c93,"SRR606249",1b1b1d8e954aa9b36214fcaddf05c178,1,1,0.0051045503218290714,2169
"AE000782.1 Archaeoglobus fulgidus DSM 4304, complete genome",cee0a3fb7b00990a22be02b2b0a78418,"SRR606249",1b1b1d8e954aa9b36214fcaddf05c178,0.998133457769482,0.998133457769482,0.005033900578698528,2139
"AE009441.1 Pyrobaculum aerophilum str. IM2, complete genome",4a154932a9c5ad4a44c2692edf8a6b34,"SRR606249",1b1b1d8e954aa9b36214fcaddf05c178,0.9991107158737217,0.9991107158737217,0.005288091556704015,2247
"CP000909.1 Chloroflexus aurantiacus J-10-fl, complete genome",dfa50aeabf6119ce79f0df1cf8158008,"SRR606249",1b1b1d8e954aa9b36214fcaddf05c178,1,1,0.0118847298871539,5050
